,id,name,address,city,state,area,postal_code,country,phone,lat,lng,price,reserve_url,mobile_reserve_url,image_url,Unnamed: 0,overall_rating,recommended_to_a_friend,food,service,ambiance,noise_level,dining_style,cuisines,price_range,hours_of_operation
149,45325,Wined Up Wine Bar,913 Broadway,New York,NY,New York / Tri-State Area,10010,US,2126736333,40.739184,-73.989795,3,http://www.opentable.com/single.aspx?rid=45325,http://mobile.opentable.com/opentable/?restId=45325,https://www.opentable.com/img/restimages/45325.jpg,91.0,4.1,50.0,3.7,3.6,3.9,Moderate,Casual Elegant,Bar / Lounge / Bottle Service Mediterranean,$30 and under,4:00 PM - 1:00 AM
150,89980,Trattoria Zero Otto Nove,15 West 21st Street,New York,NY,New York / Tri-State Area,10010,US,2122420899,40.740857,-73.99162199999999,2,http://www.opentable.com/single.aspx?rid=89980,http://mobile.opentable.com/opentable/?restId=89980,https://www.opentable.com/img/restimages/89980.jpg,92.0,4.6,94.0,4.5,4.6,4.4,Moderate,Casual Dining,Italian Pizzeria,$30 and under,Lunch: Monday - Saturday: 12:00pm - 3:00pm; Dinner: Monday - Thursday: 5:00pm - 10:00pm Friday - Saturday: 5:00pm - 11:00pm Sunday: 1:00pm - 10:00pm
151,67246,Vamos Restaurant,348 First Ave,New York,NY,New York / Tri-State Area,10010,US,2123587800,40.735145,-73.97946999999999,2,http://www.opentable.com/single.aspx?rid=67246,http://mobile.opentable.com/opentable/?restId=67246,https://www.opentable.com/img/restimages/67246.jpg,93.0,4.1,100.0,4.4,4.4,3.9,Energetic,Casual Dining,Mexican,$30 and under,Saturday & Sunday: 11:00am - 4:00pmMonday - Sunday: 4:00pm - 11:00pm
152,45877,Sagaponack Bar and Grill,4 West 22nd Street,New York,NY,New York / Tri-State Area,10010,US,2122292226x,40.740935,-73.990799,2,http://www.opentable.com/single.aspx?rid=45877,http://mobile.opentable.com/opentable/?restId=45877,https://www.opentable.com/img/restimages/45877.jpg,94.0,4.3,87.0,4.3,4.3,4.1,Moderate,Casual Elegant,American Seafood Contemporary American,$30 and under,Lunch: Monday - Friday 11:30am - 3:00pmBrunch: Saturday 11:00am - 3:00pm  Dinner: Monday - Wednesday 3:00pm - 10:00pm (LAST SEATING 9:15 PM)Dinner: Thursday & Friday 3:00pm - 10:30pm(LAST SEATING 9:45 PM)Dinner: Saturday 4:00pm - 10:00pm Sunday: Closed
153,45322,Punch Restaurant,913 Broadway,New York,NY,New York / Tri-State Area,10010,US,2126736333x,40.739184,-73.989795,2,http://www.opentable.com/single.aspx?rid=45322,http://mobile.opentable.com/opentable/?restId=45322,https://www.opentable.com/img/restimages/45322.jpg,95.0,3.6,67.0,3.4,3.6,3.2,Moderate,Casual Dining,American Global International,$30 and under,Lunch: Monday - Friday: 11:00am - 5:00pm; Dinner: Monday - Saturday: 5:00pm - 11:00pm Sunday: 4:00pm - 10:00pm; Brunch: Saturday - Sunday: 11:00am - 4:00pm;Bar: Monday - Sunday: 11:00am - 1:00am
154,15586,Becco,355 West 46th Street,New York,NY,New York / Tri-State Area,10010,US,2123977597,40.760444,-73.989473,3,http://www.opentable.com/single.aspx?rid=15586,http://mobile.opentable.com/opentable/?restId=15586,https://www.opentable.com/img/restimages/15586.jpg,96.0,4.4,88.0,4.4,4.3,4.0,Moderate,Casual Dining,Italian,$30 and under,Monday: 12:00 - 3:00/5:00 - 10:00Tuesday: 12:00 - 3:00/4:30 - 12:00Wednesday: 11:30 - 2:30/4:00 - 12:00Thursday: 12:00 - 3:00/4:30 - 12:00Friday: 12:00 - 3:00/4:30 - 12:00Saturday: 11:30 - 3:00/4:00 - 12:00Sunday: 12:00 - 3:00/3:00 - 10:00 
155,139150,Toshi's Living Room & Penthouse,9 W. 26th Street,New York,NY,New York / Tri-State Area,10010,US,9174328810x,40.744059,-73.98931,2,http://www.opentable.com/single.aspx?rid=139150,http://mobile.opentable.com/opentable/?restId=139150,https://www.opentable.com/img/restimages/139150.jpg,,,,,,,,,,,
156,138868,Park Avenue Autumn,360 Park Avenue South,New York,NY,New York / Tri-State Area,10010,US,2129517111,40.742432,-73.98512099999999,3,http://www.opentable.com/single.aspx?rid=138868,http://mobile.opentable.com/opentable/?restId=138868,https://www.opentable.com/img/restimages/138868.jpg,97.0,4.6,91.0,4.5,4.4,4.6,Moderate,Casual Elegant,American Seafood Steak,$31 to $50,Monday- Thursday: 11:30am - 10:00pmFriday 11:30am - 11:00pm Saturday Brunch: 11:00am - 3:00pm  Saturday Dinner: 5:00pm - 11:00pm  Sunday 11:00am-3pm  Sunday Dinner: 5:30pm-9pm
157,101131,Grape & Vine,52 W 13th Street,New York,NY,New York / Tri-State Area,10011,US,2123004525x,40.736317,-73.996523,3,http://www.opentable.com/single.aspx?rid=101131,http://mobile.opentable.com/opentable/?restId=101131,https://www.opentable.com/img/restimages/101131.jpg,98.0,4.3,86.0,4.3,4.3,4.4,Quiet,Casual Elegant,American Organic Farm-to-table,$31 to $50,Open dailyBreakfast  6:30 AM - 11:00 AMLunch  11:30AM- 4:00 PMBrunch (weekends only)  11:00 AM - 4:00 PMDinner Sunday-Monday 5:30PM - 10:00PMDinner Tuesday-Saturday 5:30 PM - 11:00pm(Bar opens at 4:00pm)Bar / Lounge  - open until 2 AM
158,50587,Kin Shop,469 6th Avenue,New York,NY,New York / Tri-State Area,10011,US,2126754295,40.73554,-73.998182,3,http://www.opentable.com/single.aspx?rid=50587,http://mobile.opentable.com/opentable/?restId=50587,https://www.opentable.com/img/restimages/50587.jpg,,,,,,,,,,,
159,112918,Tao Downtown,92 Ninth Ave,New York,NY,New York / Tri-State Area,10011,US,2128882724x,40.742614,-74.004205,4,http://www.opentable.com/single.aspx?rid=112918,http://mobile.opentable.com/opentable/?restId=112918,https://www.opentable.com/img/restimages/112918.jpg,99.0,4.5,85.0,4.4,4.1,4.7,Moderate,Casual Dining,Pan-Asian Sushi,$50 and over,Sunday – Wednesday: 5pm – 12am Thursday – Saturday: 5pm – 2amLast dinner reservations at 11:45am (Sun - Wed) and 1:45am (Thu - Sat).Restaurant Bar remains open at least one hour after the kitchen closes. 
160,108874,da Umberto,107 W 17th St,New York,NY,New York / Tri-State Area,10011,US,212 989 0303,40.739656,-73.995914,4,http://www.opentable.com/single.aspx?rid=108874,http://mobile.opentable.com/opentable/?restId=108874,https://www.opentable.com/img/restimages/108874.jpg,100.0,4.6,94.0,4.7,4.5,4.3,Moderate,Fine Dining,Italian,$50 and over,LunchMonday - Friday: 12:00pm - 3:00pmDinnerMonday - Saturday: 5:30pm - 11:00pm
161,102811,The Monarch Room,408 West 15th,New York,NY,New York / Tri-State Area,10011,US,6467907070x,40.741777,-74.005794,4,http://www.opentable.com/single.aspx?rid=102811,http://mobile.opentable.com/opentable/?restId=102811,https://www.opentable.com/img/restimages/102811.jpg,,,,,,,,,,,
162,5003,Morimoto New York,88 10th Avenue,New York,NY,New York / Tri-State Area,10011,US,2129898883,40.743235999999996,-74.007408,4,http://www.opentable.com/single.aspx?rid=5003,http://mobile.opentable.com/opentable/?restId=5003,https://www.opentable.com/img/restimages/5003.jpg,101.0,4.6,85.0,4.5,4.4,4.5,Moderate,Fine Dining,Japanese Sushi,$50 and over,LUNCH Monday - Friday 12:00pm - 2:30pm DINNERSunday &  Monday  5:30PM - 10:00PMTuesday through Thursday 5:30PM - 11:00PMFriday & Saturday 5:30PM - 12:00AMIf you do not see reservation availability for the date or time that you prefer call the restaurant directly for additional seating options in the lounge and at the chef's counter.
163,2370,La Bottega,88 9th Avenue,New York,NY,New York / Tri-State Area,10011,US,2122438400x1,40.742441,-74.003863,2,http://www.opentable.com/single.aspx?rid=2370,http://mobile.opentable.com/opentable/?restId=2370,https://www.opentable.com/img/restimages/2370.jpg,,,,,,,,,,,
164,77899,Neta,61 West 8th Street,New York,NY,New York / Tri-State Area,10011,US,2125052610x,40.733431,-73.999077,4,http://www.opentable.com/single.aspx?rid=77899,http://mobile.opentable.com/opentable/?restId=77899,https://www.opentable.com/img/restimages/77899.jpg,102.0,4.4,83.0,4.5,4.2,4.0,Moderate,Casual Elegant,Japanese Sushi,$50 and over,Lunch: 7 Days a week: 12:00pm - 2:00pmDinner: 7 Days a Week: Sundays - Thursdays: 5:00pm - 10:30pmFridays - Saturdays: 5:00pm - 11:30pm
165,63391,Salinas,136 9th Ave.,New York,NY,New York / Tri-State Area,10011,US,2127761990x,40.743639,-74.002992,4,http://www.opentable.com/single.aspx?rid=63391,http://mobile.opentable.com/opentable/?restId=63391,https://www.opentable.com/img/restimages/63391.jpg,103.0,4.6,88.0,4.5,4.6,4.7,Moderate,Casual Elegant,Spanish Mediterranean,$31 to $50,Dinner:Monday - Thursday: 6:00pm- 10:00pmFriday - Saturday 6:00pm- 11:00pm Sunday -  5:45pm - 10:00pm
166,27601,Aldea,31 West 17th Street,New York,NY,New York / Tri-State Area,10011,US,2126757223x,40.738618,-73.993891,3,http://www.opentable.com/single.aspx?rid=27601,http://mobile.opentable.com/opentable/?restId=27601,https://www.opentable.com/img/restimages/27601.jpg,104.0,4.6,90.0,4.6,4.5,4.4,Quiet,Casual Elegant,Portuguese Spanish Mediterranean,$50 and over,DINNER: Tuesday-Thursday 5:30-10:00pmFriday-Saturday 5:30-11:00pmBAR:Tuesday-Saturday 5:00pm-Closes two hours after our last seating.
167,6569,Crispo,240 W. 14th St.,New York,NY,New York / Tri-State Area,10011,US,2122291818,40.739059000000005,-74.000821,2,http://www.opentable.com/single.aspx?rid=6569,http://mobile.opentable.com/opentable/?restId=6569,https://www.opentable.com/img/restimages/6569.jpg,105.0,4.6,94.0,4.5,4.4,4.4,Moderate,Casual Dining,Italian Mediterranean,$30 and under,Dinner: Monday - Thursday 5:00pm-11:00pm Friday & Saturday 5:00pm-11:30pm Sunday 5:00pm-10:30pm
168,4380,Cookshop,156 10th Avenue,New York,NY,New York / Tri-State Area,10011,US,2129244440,40.745632,-74.005661,3,http://www.opentable.com/single.aspx?rid=4380,http://mobile.opentable.com/opentable/?restId=4380,https://www.opentable.com/img/restimages/4380.jpg,106.0,4.6,92.0,4.5,4.4,4.3,Moderate,Casual Elegant,American,$31 to $50,Brunch: Saturday & Sunday 10:00am-4:00pmBreakfast: Monday - Friday 8:00am-11:30amLunch: Monday - Friday 12:00pm-4:00pmDinner: Monday - Saturday 5:30pm-11:00pmDinner: Sunday 5:30pm-10:00
169,1066,Red Cat,227 Tenth Avenue,New York,NY,New York / Tri-State Area,10011,US,2122421122x,40.747991999999996,-74.00417,3,http://www.opentable.com/single.aspx?rid=1066,http://mobile.opentable.com/opentable/?restId=1066,https://www.opentable.com/img/restimages/1066.jpg,107.0,4.6,96.0,4.5,4.5,4.3,Moderate,Casual Dining,American Mediterranean,$31 to $50,Dinner: Monday – Saturday: 5:30pm – 11:00pm; Sunday: 5:00pm – 10:00pm Lunch: Monday – Friday: 12:00pm – 2:30pmBrunch: Saturday – Sunday: 11:30am – 2:45pm
170,139495,Heartwood,184 8th Avenue,New York,NY,New York / Tri-State Area,10011,US,6464765458x,40.742953,-73.999832,3,http://www.opentable.com/single.aspx?rid=139495,http://mobile.opentable.com/opentable/?restId=139495,https://www.opentable.com/img/restimages/139495.jpg,,,,,,,,,,,
171,106936,Omar's,21 W. 9th Street,New York,NY,New York / Tri-State Area,10011,US,2126775242x,40.732473,-74.00062700000001,3,http://www.opentable.com/single.aspx?rid=106936,http://mobile.opentable.com/opentable/?restId=106936,https://www.opentable.com/img/restimages/106936.jpg,108.0,4.2,75.0,4.1,4.1,4.3,Moderate,Fine Dining,American Mediterranean,$31 to $50,Dinner: Monday - Thursday: 6:00pm - 1:00amFriday - Saturday: 6:00pm - 2:00amClosed Sundays for Members Only Private Events
172,5008,Intermezzo,202 8th Ave,New York,NY,New York / Tri-State Area,10011,US,2129293433,40.744,-74.0,3,http://www.opentable.com/single.aspx?rid=5008,http://mobile.opentable.com/opentable/?restId=5008,https://www.opentable.com/img/restimages/5008.jpg,,,,,,,,,,,
173,91255,Spice - Chelsea,236th 8th Ave,New York,NY,New York / Tri-State Area,10011,US,2126204585,40.742546000000004,-74.000489,2,http://www.opentable.com/single.aspx?rid=91255,http://mobile.opentable.com/opentable/?restId=91255,https://www.opentable.com/img/restimages/91255.jpg,,,,,,,,,,,
174,100564,Cherry,355 West 16th St.,New York,NY,New York / Tri-State Area,10011,US,2129295800x,40.742087,-74.003623,3,http://www.opentable.com/single.aspx?rid=100564,http://mobile.opentable.com/opentable/?restId=100564,https://www.opentable.com/img/restimages/100564.jpg,,,,,,,,,,,
175,91990,Bathtub Gin,132 9th Avenue,New York,NY,New York / Tri-State Area,10011,US,6465591671,40.743596000000004,-74.003229,3,http://www.opentable.com/single.aspx?rid=91990,http://mobile.opentable.com/opentable/?restId=91990,https://www.opentable.com/img/restimages/91990.jpg,,,,,,,,,,,
176,108829,Foragers City Table,300 West 22nd St.,New York,NY,New York / Tri-State Area,10011,US,2122438888x,40.744761,-73.999509,3,http://www.opentable.com/single.aspx?rid=108829,http://mobile.opentable.com/opentable/?restId=108829,https://www.opentable.com/img/restimages/108829.jpg,109.0,4.5,88.0,4.4,4.2,4.1,Moderate,Casual Elegant,American,$31 to $50,Brunch: Saturday - Sunday: 9:00am - 2:30pm;Dinner: Monday to Saturday: 5:30pm-10:00pm Sunday 5:30pm-9:30pm
177,114055,Zagara Restaurant and Wine Bar,216 7th Ave,New York,NY,New York / Tri-State Area,10011,US,6464908801x,40.743823,-73.996086,3,http://www.opentable.com/single.aspx?rid=114055,http://mobile.opentable.com/opentable/?restId=114055,https://www.opentable.com/img/restimages/114055.jpg,110.0,4.1,74.0,4.1,4.0,3.8,Moderate,Casual Dining,Italian,$30 and under,Monday - Thursday: 11:30 am - 11:00 pmFriday - Saturday: 11:30 am - 12:00 amSunday: 11:30 am - 11:00 pm 
178,64360,Zio,17 West 19th St.,New York,NY,New York / Tri-State Area,10011,US,2123521700x,40.739565,-73.992479,3,http://www.opentable.com/single.aspx?rid=64360,http://mobile.opentable.com/opentable/?restId=64360,https://www.opentable.com/img/restimages/64360.jpg,111.0,4.4,98.0,4.5,4.6,4.4,Moderate,Casual Elegant,Italian Mediterranean,$31 to $50,LunchDaily: 11:30 a.m. - 4:00 p.m.Dinner Sun: 4:00 p.m. - 10:30 p.m.Mon - Sat: 4:00 p.m. - 11:30 p.m.BrunchSat-Sun: 11:30 a.m. - 4:00 p.m.
179,5734,Brasserie Ruhlmann,45 Rockefeller Plaza,New York,NY,New York / Tri-State Area,10011,US,2129742020,40.759,-73.97800000000001,3,http://www.opentable.com/single.aspx?rid=5734,http://mobile.opentable.com/opentable/?restId=5734,https://www.opentable.com/img/restimages/5734.jpg,112.0,4.5,90.0,4.3,4.4,4.4,Moderate,Casual Elegant,French American,$31 to $50,Please do understand that we cannot guarantee any specific tables or a tree view.Monday through Saturday 11:30am to 5:00pm / Dinner: Monday through Saturday 5:00pm to 10:00pm / Brunch: Sunday 11:30am to 3:30pm.Closed on Sundays from January to mid March.
180,115621,Le Baratin,26 Greenwich Ave,New York,NY,New York / Tri-State Area,10011,US,2129331080x,40.735025,-73.99985699999999,2,http://www.opentable.com/single.aspx?rid=115621,http://mobile.opentable.com/opentable/?restId=115621,https://www.opentable.com/img/restimages/115621.jpg,113.0,4.6,100.0,4.6,4.6,4.5,Moderate,Casual Dining,Contemporary French / American French,$30 and under,Dinner: Monday-Sunday: 5:00pm - 11:30pmBrunch: Saturday-Sunday: 11:00am - 5:00pmLunch: Thursdays and Fridays 11:00am - 4:00pm
181,105370,La Bergamote,177 9th Ave.,New York,NY,New York / Tri-State Area,10011,US,2126279010,40.745055,-74.00244599999999,2,http://www.opentable.com/single.aspx?rid=105370,http://mobile.opentable.com/opentable/?restId=105370,https://www.opentable.com/img/restimages/105370.jpg,114.0,4.5,92.0,4.4,4.6,3.8,Moderate,Casual Dining,French,$30 and under,Monday - Thursday: 7:00am - 8:00pm Friday - Sunday:  7:00am - 10:00pm
182,118534,Ariana,138-140 W Houston St,New York,NY,New York / Tri-State Area,10012,US,6466784334x,40.727871,-74.001626,3,http://www.opentable.com/single.aspx?rid=118534,http://mobile.opentable.com/opentable/?restId=118534,https://www.opentable.com/img/restimages/118534.jpg,,,,,,,,,,,
183,152554,Perla,24 Minetta Lane,New York,NY,New York / Tri-State Area,10012,US,2129331824,40.730469,-74.001262,3,http://www.opentable.com/single.aspx?rid=152554,http://mobile.opentable.com/opentable/?restId=152554,https://www.opentable.com/img/restimages/152554.jpg,,,,,,,,,,,
184,108433,CAMAJE Bistro,85 MacDougal St,New York,NY,New York / Tri-State Area,10012,US,2126738184,40.728884,-74.001561,2,http://www.opentable.com/single.aspx?rid=108433,http://mobile.opentable.com/opentable/?restId=108433,https://www.opentable.com/img/restimages/108433.jpg,,,,,,,,,,,
185,99322,Barca,244 Mulberry St.,New York,NY,New York / Tri-State Area,10012,US,2127750112x,40.722925,-73.995806,3,http://www.opentable.com/single.aspx?rid=99322,http://mobile.opentable.com/opentable/?restId=99322,https://www.opentable.com/img/restimages/99322.jpg,,,,,,,,,,,
186,135925,Tacombi Fonda Nolita,267 Elizabeth St,New York,NY,New York / Tri-State Area,10012,US,9177270179x,40.724046,-73.993875,2,http://www.opentable.com/single.aspx?rid=135925,http://mobile.opentable.com/opentable/?restId=135925,https://www.opentable.com/img/restimages/135925.jpg,,,,,,,,,,,
187,1791,BONDST,6 Bond Street,New York,NY,New York / Tri-State Area,10012,US,2127772500,40.727194,-73.994692,4,http://www.opentable.com/single.aspx?rid=1791,http://mobile.opentable.com/opentable/?restId=1791,https://www.opentable.com/img/restimages/1791.jpg,115.0,4.7,91.0,4.6,4.5,4.5,Moderate,Casual Elegant,Japanese Sushi Seafood,$50 and over,Dinner: Sunday Monday & Tuesday: 6:00pm - 10:30pm Wednesday & Thursday: 6:00pm - 11:00pm Friday & Saturday: 6:00pm -11:00pmLounge Hours: Sunday - Wednesday: 6:00pm - midnight Thursday - Saturday: 6:00pm - 1:30am
188,30628,Minetta Tavern,113 MacDougal St,New York,NY,New York / Tri-State Area,10012,US,2124753850x,40.730016,-74.000623,4,http://www.opentable.com/single.aspx?rid=30628,http://mobile.opentable.com/opentable/?restId=30628,https://www.opentable.com/img/restimages/30628.jpg,116.0,4.6,87.0,4.5,4.4,4.4,Moderate,Casual Elegant,French Steakhouse,$50 and over,Lunch: Wednesday - Friday: 12:00noon - 3:00pm; Dinner: Sunday through Wednesday 5:30pm - 11pm and Supper from 11pm to 12am Dinner Thursday through Saturday 5:30pm to 12am and Supper 12am to 1am; Brunch: Saturday - Sunday: 11:00am - 3:00pm 
189,21337,Il Mulino New York,86 West 3rd Street,New York,NY,New York / Tri-State Area,10012,US,2126733783x,40.729828999999995,-73.999091,4,http://www.opentable.com/single.aspx?rid=21337,http://mobile.opentable.com/opentable/?restId=21337,https://www.opentable.com/img/restimages/21337.jpg,117.0,4.6,85.0,4.6,4.7,4.3,Moderate,Fine Dining,Italian,$50 and over,LUNCH  MON - FRI 12:00PM - 2:30PMDINNER  MON - SAT 5:00PM - 11:00PM SUN 4:00PM- 10:00PM
190,4534,Jacques 1534,20 Prince Street,New York,NY,New York / Tri-State Area,10012,US,2129668886,40.723,-73.994,2,http://www.opentable.com/single.aspx?rid=4534,http://mobile.opentable.com/opentable/?restId=4534,https://www.opentable.com/img/restimages/4534.jpg,,,,,,,,,,,
191,105838,Piccola Cucina Osteria - Spring St.,196 Spring St.,New York,NY,New York / Tri-State Area,10012,US,6464787488,40.725072999999995,-74.003194,2,http://www.opentable.com/single.aspx?rid=105838,http://mobile.opentable.com/opentable/?restId=105838,https://www.opentable.com/img/restimages/105838.jpg,118.0,4.6,95.0,4.6,4.5,4.3,Moderate,Casual Dining,Italian Mediterranean,$30 and under,Monday to Sunday: 11.30am - 11.00pmFriday/Saturday : 11.30am - 11.30pm
192,620,Hundred Acres,38 MacDougal St.,New York,NY,New York / Tri-State Area,10012,US,2124757500,40.727236,-74.002626,2,http://www.opentable.com/single.aspx?rid=620,http://mobile.opentable.com/opentable/?restId=620,https://www.opentable.com/img/restimages/620.jpg,119.0,4.6,93.0,4.5,4.5,4.5,Moderate,Casual Dining,Mediterranean,$30 and under,Monday through Friday:12PM to 11PMSaturday:Brunch10:30AM to 3PMDinner5:30PM to 11PMSunday:Brunch10:30AM to 3PMDinner5:30PM to 10PMDaily Happy Hour:4PM to 7PM at the bar
193,4381,Vic's,31 Great Jones,New York,NY,New York / Tri-State Area,10012,US,2122535700,40.727178,-73.99343499999999,2,http://www.opentable.com/single.aspx?rid=4381,http://mobile.opentable.com/opentable/?restId=4381,https://www.opentable.com/img/restimages/4381.jpg,120.0,4.7,95.0,4.6,4.5,4.5,Moderate,Casual Elegant,Italian,$30 and under,Lunch: Monday - Friday - 12:00pm - 5:00pmBrunch: Saturday - Sunday - 10:30am - 3:00pm Mid Menu: Saturday-Sunday from 3pm-5:00pmDinner: Monday - Wednesday - 5:00pm - 11:00pmDinner: Thursday-Friday 5:00-11:30pmDinner: Saturday - 5:30pm - 11:30pmDinner: Sunday - 5:30pm - 10:00pm
194,124642,Gato,324 Lafayette Street,New York,NY,New York / Tri-State Area,10012,US,212-334-6400x,40.725506,-73.995068,4,http://www.opentable.com/single.aspx?rid=124642,http://mobile.opentable.com/opentable/?restId=124642,https://www.opentable.com/img/restimages/124642.jpg,121.0,4.6,93.0,4.6,4.5,4.5,Moderate,Casual Elegant,Mediterranean,$50 and over,Dinner: Monday: 5:30pm - 10:00pm Tuesday - Thursday: 5:30pm - 10:30pmFriday -  Saturday: 5:00pm - 11:00pm  Sunday: 5:00pm - 10:00pmGato's bar opens at 5pm Mon - Thurs; 4:30pm Fri - Sun
195,155920,Nagomi,179 Prince St,New York,NY,New York / Tri-State Area,10012,US,2123878230,40.726489,-74.001876,3,http://www.opentable.com/single.aspx?rid=155920,http://mobile.opentable.com/opentable/?restId=155920,https://www.opentable.com/img/restimages/155920.jpg,122.0,4.0,100.0,3.7,4.2,3.3,Moderate,Casual Dining,Japanese,$31 to $50,Lunch: Monday - Friday: 12:00pm - 2:30pmDinner: Monday - Thursday: 5:00pm - 10:30pmFriday: 5:00pm - 11:30pmSaturday: 3:00pm - 11:30pmSunday: 3:00pm- 10:00
196,2431,Mercer Kitchen,99 Prince Street,New York,NY,New York / Tri-State Area,10012,US,2129665454,40.7248,-73.9988,2,http://www.opentable.com/single.aspx?rid=2431,http://mobile.opentable.com/opentable/?restId=2431,https://www.opentable.com/img/restimages/2431.jpg,123.0,4.4,79.0,4.2,3.9,4.3,Moderate,Casual Elegant,American Organic French American,$30 and under,Breakfast: Mon-Sat 7:00am-11:30am  & Sunday 7:00am-11:00am Lunch: Mon-Fri 11:30am-3:30pm Late Lunch: Mon-Fri 3:30-5:30pmBrunch: Sat Sun 11:00am-4:00pm Dinner: Mon-Thu 5:30pm-12:00am Fri Sat 5:30pm-1:00am Sun 5:30pm-11:00pm 
197,3358,Lure New York,142 Mercer,New York,NY,New York / Tri-State Area,10012,US,2124317676x,40.7246,-73.9984,3,http://www.opentable.com/single.aspx?rid=3358,http://mobile.opentable.com/opentable/?restId=3358,https://www.opentable.com/img/restimages/3358.jpg,124.0,4.6,88.0,4.5,4.2,4.3,Moderate,Casual Elegant,Seafood Sushi,$31 to $50,Lunch: Monday - Friday: 11:30am - 4:00pmBrunch  Saturday & Sunday 11:00  to 3:30Dinner: Sunday  5:00pm-10:00pm Monday-Thursday 5:00pm-11:00pm Friday & Saturday 5:00pm-12:00am
198,4205,Savore,200 Spring Street,New York,NY,New York / Tri-State Area,10012,US,2124311212,40.7252,-74.0033,3,http://www.opentable.com/single.aspx?rid=4205,http://mobile.opentable.com/opentable/?restId=4205,https://www.opentable.com/img/restimages/4205.jpg,125.0,4.3,88.0,4.2,4.3,4.0,Quiet,Casual Elegant,Italian,$31 to $50,Monday - Friday: Noon - 11pmSaturday: Noon - 12amSunday:  Noon - 10pmAperitivo: 5pm - 7 pmA2GO: Monday - FridayNoon - 3:30pm
199,18142,Mezzogiorno,195 Spring Street,New York,NY,New York / Tri-State Area,10012,US,2123342112,40.725349,-74.003068,3,http://www.opentable.com/single.aspx?rid=18142,http://mobile.opentable.com/opentable/?restId=18142,https://www.opentable.com/img/restimages/18142.jpg,126.0,4.2,88.0,4.4,4.2,4.1,Moderate,Casual Elegant,Italian,$30 and under,Sunday -Thursday: 5:00pm - 10:30pmFriday & Saturday: 5:00pm - 11:00pm
200,24772,Delicatessen,54 Prince Street,New York,NY,New York / Tri-State Area,10012,US,2122260211x,40.723516,-73.996084,2,http://www.opentable.com/single.aspx?rid=24772,http://mobile.opentable.com/opentable/?restId=24772,https://www.opentable.com/img/restimages/24772.jpg,127.0,4.5,87.0,4.2,4.0,4.3,Moderate,Casual Dining,International Comfort Food,$30 and under,Monday & Tuesday: 7:30am-10:00pmWednesday & Thursday: 7:30am-11:00pmFriday: 7:30am-12:00amSaturday: 10:30am- 12:00amSunday: 10:30am- 10:00amBreakfast & Lunch (Monday-Friday): 7:30am- 5:00pm Dinner (Monday-Sunday): 5:00pm-ClosingWeekend Brunch: 10:30am-5:00pmDelivery Available: Monday-Tuesday: 11:00am-10:00pmWednesday-Friday: 11:00am-11:00pmSaturday & Sunday: 5:00pm-11:00pm
201,117403,Little Prince,199 Prince Street,New York,NY,New York / Tri-State Area,10012,US,2123350566,40.726719,-74.00274499999999,2,http://www.opentable.com/single.aspx?rid=117403,http://mobile.opentable.com/opentable/?restId=117403,https://www.opentable.com/img/restimages/117403.jpg,128.0,4.5,88.0,4.3,4.2,4.4,Moderate,Casual Dining,French,$30 and under,Lunch: Monday - Sunday 11:00am - 5:00pmDinner: Monday - Sunday 5:00pm - 11:00pmBrunch: Saturday - Sunday 10:00am - 5:00pm
202,139336,Navy,137 Sullivan Street,New York,NY,New York / Tri-State Area,10012,US,2125331137x,40.726783000000005,-74.00179,2,http://www.opentable.com/single.aspx?rid=139336,http://mobile.opentable.com/opentable/?restId=139336,https://www.opentable.com/img/restimages/139336.jpg,,,,,,,,,,,
203,145207,Cherche Midi,282 Bowery,New York,NY,New York / Tri-State Area,10012,US,212 226 3055x,40.723915000000005,-73.99278199999999,3,http://www.opentable.com/single.aspx?rid=145207,http://mobile.opentable.com/opentable/?restId=145207,https://www.opentable.com/img/restimages/145207.jpg,129.0,4.5,86.0,4.2,4.3,4.4,Moderate,Casual Elegant,French Mediterranean,$31 to $50,Dinner Sunday through Wednesday from 6:00pm to 11pm (last reservation at 10:45)Dinner Thursday Friday and Saturday from 6:000pm to 12am(Last reservation at 11:45pm)Cherche Midi is now serving Lunch from Monday to Friday 12pm to 3:30pm (Last reservation at 3pm) as well as Brunch on Saturdays and Sundays from 10am to 3:30pm (Last reservation at 3pm).
204,2331,Il Buco,47 Bond St.,New York,NY,New York / Tri-State Area,10012,US,2125331932x,40.7263,-73.9933,3,http://www.opentable.com/single.aspx?rid=2331,http://mobile.opentable.com/opentable/?restId=2331,https://www.opentable.com/img/restimages/2331.jpg,,,,,,,,,,,
205,85762,Pravda,281 Lafayette Street,New York,NY,New York / Tri-State Area,10012,US,2122264944x,40.723975,-73.996209,3,http://www.opentable.com/single.aspx?rid=85762,http://mobile.opentable.com/opentable/?restId=85762,https://www.opentable.com/img/restimages/85762.jpg,,,,,,,,,,,
206,102481,Charlie Bird,5 King Street,New York,NY,New York / Tri-State Area,10012,US,212-235-7133,40.727807,-74.00286899999999,3,http://www.opentable.com/single.aspx?rid=102481,http://mobile.opentable.com/opentable/?restId=102481,https://www.opentable.com/img/restimages/102481.jpg,,,,,,,,,,,
